ID NO,Name,Title,Date,Venue,Region,Oppose/Support,Party Affiliation,IDNO,Name,Month,Day ,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
1329,Skelton,Representative,10-Oct-02,House,Iraq,1,D,1329,Skelton,10,10,2,657,14.93,33.03,73.52,44.29,9.89,3.96,2.59,0.91,0,0,0.46,5.94,8.98,7.61,5.18,1.07,3.5,1.67,1.67,11.72,4.26,1.83,1.67,0.61,0,6.24,0,0.46,2.28,5.63,3.5,2.13,0.3,0.76,0,16.44,3.35,2.13,2.13,1.37,2.44,1.37,3.5,2.59,2.44,0.76,1.22,0.46,0.76,0.46,0.3,0,0,11.11,1.98,5.33,3.35,2.44,3.04,0.3,0.46,0.15,0.3,0,0,0,0,7.76,6.39,0.3,0,0.15,0,0.15,0,2.59,0.61,0.46,19.03
1330,Blunt,Representative,10-Oct-02,House,Iraq,1,R,1330,Blunt,10,10,2,304,12.67,34.87,76.64,44.41,12.5,7.24,3.29,3.29,0.66,0,0,5.26,5.59,11.84,7.24,0.33,8.22,1.64,3.29,11.84,1.32,0.99,1.97,0.33,0,9.54,0,0.99,1.32,5.59,3.62,1.97,0.33,1.32,0.33,19.74,4.61,1.32,2.3,0.99,1.64,4.93,3.29,1.64,0.99,0,0.99,0,0,0,0,0,0,15.46,4.61,6.58,4.93,2.3,1.32,0.66,0.33,0,0,0,0,0,0,7.89,3.62,0,0,0,0,1.32,0,0.33,0.33,0,13.82
1331,Pastor,Representative,10-Oct-02,House,Iraq,0,D,1331,Pastor,10,10,2,154,19.25,36.36,74.03,40.91,5.84,3.9,1.3,2.6,0,0,0,1.95,7.79,9.74,5.19,0.65,5.84,3.25,0,12.99,3.9,3.9,1.95,0.65,0,5.19,0,0,0.65,9.09,4.55,4.55,0,3.9,0,23.38,3.9,4.55,5.19,2.6,2.6,0.65,3.25,5.84,0.65,0,0.65,0,0.65,0,0.65,0,0,13.64,4.55,3.25,6.49,3.25,3.25,0,0,0,1.3,1.3,0,0,0.65,9.09,3.9,0,0,0,0,0.65,0,0,0,0,13.64
1332,Nadler,Representative,10-Oct-02,House,Iraq,0,D,1332,Nadler,10,10,2,273,17.06,29.3,71.06,45.42,8.79,3.3,1.1,1.1,0.37,0.73,0,5.49,8.42,8.42,5.13,0,6.59,1.47,3.66,15.38,3.3,1.83,1.1,0.37,0,3.66,0,0,0.73,6.59,2.56,4.03,0.37,3.66,0,16.48,3.66,4.4,1.1,1.47,0.73,1.1,3.3,2.2,1.83,0,1.47,0.37,0,0,0,0,0,9.16,2.93,4.4,1.83,3.66,2.56,0,0,0.37,0.37,0.37,0,1.1,0,6.23,8.42,0,0,0.37,0,0,0,1.1,0,0,16.12
1333,Oxley,Representative,10-Oct-02,House,Iraq,1,R,1333,Oxley,10,10,2,268,17.87,31.72,78.73,51.87,12.31,6.72,1.87,3.73,0.37,0,0.75,5.6,8.58,8.58,5.6,2.24,2.99,0.75,2.99,13.81,5.6,0.75,3.36,1.87,0,10.07,0,0.75,2.61,3.73,2.61,1.12,0,0,0.75,17.54,4.85,2.61,0.75,1.49,1.49,0,5.22,1.49,1.87,0.37,1.12,0.37,0.37,0.37,0,0,0,14.55,3.36,4.85,6.34,2.24,5.6,0,0,0,0,0,0,0,0,7.46,6.72,0,0,0,0,0.37,0,0,0.75,0,16.04
1334,Lipinski,Representative,10-Oct-02,House,Iraq,0,D,1334,Lipinski,10,10,2,427,17.08,33.02,75.64,45.9,11.01,6.32,3.51,0.47,0,1.87,0.47,4.68,6.56,11.48,6.56,2.58,7.49,0.7,3.75,11.94,5.62,2.11,1.41,1.17,0,7.73,0,0.23,0.47,5.62,3.28,2.34,0.23,1.64,0.47,17.1,4.92,3.51,0.7,2.11,2.11,0.47,3.28,1.64,1.41,0,1.17,0.23,0,0,0,0,0,11.48,2.11,3.51,5.62,3.75,4.22,0,0,0,0,0,0,0,0,6.32,4.92,0.23,0,0.7,0,0,0,2.81,0,0,14.99
1335,Reyes,Representative,10-Oct-02,House,Iraq,0,D,1335,Reyes,10,10,2,289,16.06,32.87,78.2,46.71,13.84,6.92,2.77,1.73,0,2.08,0.35,6.92,9,10.38,6.23,1.38,5.88,2.08,1.04,9,5.54,1.04,0.69,1.38,0,9.69,0.35,0.35,2.08,6.92,4.5,2.42,0,2.08,0,20.07,3.81,3.46,2.08,1.38,0.35,2.77,5.54,2.08,1.73,0,1.73,0,0,0,0,0,0,8.3,2.08,1.73,3.11,4.5,4.15,0,0,1.04,0,0.69,0.35,0.69,0,7.27,4.84,0,0,0,0,0,0,1.73,0.35,0,14.53
1336,Rohrabacher,Representative,10-Oct-02,House,Iraq,1,R,1336,Rohrabacher,10,10,2,320,22.86,28.75,79.06,49.06,13.12,7.5,0.94,5,0,0,1.56,5.62,7.19,11.25,8.12,1.56,6.88,1.25,3.44,11.25,4.69,1.88,0.94,0,0,12.5,0.31,0,1.88,7.81,5,2.81,0.94,1.56,0.31,16.25,1.56,0.94,1.25,0.94,0.94,3.12,5,1.88,1.88,0,0.94,0.94,0.94,0.94,0,0,0,10.94,2.19,4.69,4.38,3.75,4.38,0,0,0.31,0.62,0.31,0,0.31,0.62,5.62,5.62,0.62,0,0,0,0,0,4.38,0,0,16.25
1337,Allen,Representative,10-Oct-02,House,Iraq,0,D,1337,Allen,10,10,2,553,18.43,32.01,74.5,45.93,9.76,5.24,1.63,3.25,0,0.18,0.18,4.52,7.41,9.58,6.15,0.54,7.23,0.9,1.81,13.2,5.42,1.63,1.45,0.72,0,7.96,0,0.18,1.81,5.06,1.99,2.89,0.72,1.81,0.36,18.99,3.07,3.98,1.45,2.53,1.27,1.45,5.24,2.71,1.08,0.18,0.72,0.18,0.18,0.18,0,0,0,10.67,1.99,4.7,3.8,2.71,2.71,0,0.18,0.36,0.54,0.18,0,0,0,6.33,6.51,0.18,0.18,0.18,0,0.54,0,1.27,0.36,0,15.91
1338,Boehner,Representative,10-Oct-02,House,Iraq,1,R,1338,Boehner,10,10,2,432,24,25.46,78.47,50.23,9.72,6.48,1.62,3.94,0,0.23,0.69,3.24,11.57,13.66,6.94,2.08,9.03,0.93,2.55,13.43,4.86,0.46,1.39,0.23,0,8.1,0,0.23,0.93,4.17,3.01,1.16,0.23,0.69,0.23,18.98,2.08,2.08,1.16,2.31,1.39,3.01,6.94,1.85,0.69,0,0.69,0,0.23,0.23,0,0,0,16.2,5.32,6.02,4.4,4.63,5.56,0,0,0,0,0.23,0.23,0,0,6.94,6.02,0.23,0,0.23,0,0,0,0.46,0.23,0,14.35
1339,Baldacci,Representative,10-Oct-02,House,Iraq,0,D,1339,Baldacci,10,10,2,641,16.02,31.2,79.25,49.3,14.35,7.49,3.12,2.96,0,1.09,0.31,6.86,6.24,11.54,8.11,1.25,7.64,1.56,1.72,11.54,5.77,1.4,2.18,0.31,0,8.27,0,0.47,1.09,5.62,2.81,2.81,0.16,1.4,0.62,17.94,3.12,2.18,1.87,2.5,1.56,1.56,5.93,2.5,1.87,0.31,1.09,0.47,0.62,0.47,0.16,0,0,12.01,3.28,4.52,4.06,4.21,4.06,0.16,0.31,0,0,0.16,0.31,0,0,6.55,5.3,0,0.16,0,0,0.47,0,1.09,0,0,13.57
1340,Snyder,Representative,10-Oct-02,House,Iraq,0,D,1340,Snyder,10,10,2,187,26.71,35.83,74.87,49.2,11.76,5.35,1.6,3.21,0,0.53,0,6.42,9.63,9.09,5.35,0,8.02,0,1.07,14.44,4.28,1.6,1.07,0.53,0,7.49,0,0,1.6,2.67,2.14,0.53,0,0,0.53,16.58,2.14,0.53,0.53,2.67,2.14,1.07,4.81,3.21,1.07,0,1.07,0,0.53,0.53,0,0,0,13.9,2.14,9.09,2.14,1.07,2.14,0.53,0.53,0,0,0,0,0,0,4.28,4.81,0,0,0,0,0,0,0.53,0,0,9.63
1341,Royce,Representative,10-Oct-02,House,Iraq,1,R,1341,Royce,10,10,2,413,21.74,34.87,75.3,45.76,11.86,4.12,1.69,1.94,0,0.48,0,7.75,10.9,9.69,6.54,0.97,6.3,0.73,2.18,9.69,2.18,1.21,0.73,1.69,0,7.51,0,0,2.18,7.02,4.36,2.66,0,0.97,1.45,15.74,3.39,1.94,2.18,2.18,1.21,1.94,1.45,2.42,1.21,0.24,0.24,0.73,0.48,0.24,0.24,0,0,8.47,0.73,6.05,1.21,6.78,5.08,0,0,0,0,0,0,0,0,9.2,6.78,0,0,0.24,0,0,0,1.45,0.48,0,18.64
1342,MoranVA,Representative,10-Oct-02,House,Iraq,0,D,1342,MoranVA,10,10,2,487,16.79,33.68,73.51,43.74,12.53,7.6,0.82,5.13,0,1.23,0.41,4.93,8.01,9.03,5.95,1.64,5.54,1.03,1.64,10.06,3.7,1.44,1.64,0.21,0,11.91,0.82,0.62,1.85,8.62,5.95,2.67,0.41,1.85,0.41,16.63,1.64,3.08,1.44,0.21,1.23,2.67,5.95,1.23,1.85,0,1.44,0.41,1.03,0.62,0.21,0.21,0,9.86,1.23,5.34,3.29,3.9,4.72,0.41,0.62,0.41,0,0.82,0,0,0,6.78,4.52,0,0,0,0,0,0,1.03,0.21,0,12.73
1343,Goodlatte,Representative,10-Oct-02,House,Iraq,1,R,1343,Goodlatte,10,10,2,351,14.62,33.33,76.35,45.87,10.54,4.84,1.99,1.42,0,1.42,0,5.7,9.97,7.98,5.7,0.28,5.41,1.14,1.42,12.82,2.56,1.42,0.85,1.14,0,9.69,0,0.28,3.42,2.28,1.71,0.57,0.28,0,0.28,15.95,3.99,2.28,2.56,0.57,1.42,2.28,2.85,2.85,4.84,0,3.7,1.14,0.85,0.85,0,0,0,9.69,2.85,4.84,1.71,3.13,3.99,0,0,0,0,0,0,0,0,9.4,5.98,0,0.28,0,0,0,0,0.28,0.85,0,17.66
1344,McCarthyMO,Representative,10-Oct-02,House,Iraq,0,D,1344,McCarthyMO,10,10,2,732,21.53,32.38,73.77,44.95,9.84,5.33,1.64,3.01,0.14,0.27,0.27,4.51,9.43,8.33,5.46,1.23,4.92,1.23,1.64,13.8,3.55,0.68,1.5,0.55,0,7.1,0,0.27,1.23,8.06,4.23,3.83,0.55,2.19,0.55,14.34,1.78,1.91,1.5,1.5,2.05,2.19,4.23,1.09,1.09,0.27,0.68,0.14,0.41,0.41,0,0,0,10.11,1.64,5.6,2.32,4.37,4.23,0,0,0,0.41,0.96,0,0.14,0,7.1,3.28,0.14,0,0,0,0.82,0,2.73,0,0,14.07
1345,Fattah,Representative,10-Oct-02,House,Iraq,0,D,1345,Fattah,10,10,2,237,19.75,33.33,74.26,43.46,4.64,2.95,0.84,2.11,0,0,0,1.69,11.81,6.33,2.95,0,4.64,1.27,1.69,14.35,6.33,0,2.53,0,0,5.49,0,0,0.84,8.44,4.22,4.22,0.42,2.95,0.42,20.68,1.69,3.38,3.8,3.38,2.95,2.53,5.49,3.38,1.27,0,1.27,0,0.42,0.42,0,0,0,11.39,2.11,6.33,2.53,3.8,4.22,0,0,0,0,0.84,0.42,0,0,9.28,6.33,0,0,0,0,0.42,0,0.84,0,0,16.88
1346,Inslee,Representative,10-Oct-02,House,Iraq,0,D,1346,Inslee,10,10,2,230,20.91,32.17,71.3,41.74,6.09,2.61,0.87,1.3,0,0,0.43,3.48,10,10,5.65,1.3,6.52,1.74,0.87,11.3,4.35,3.48,1.3,0.43,0,5.22,0,0,0.87,5.22,4.35,0.87,0,0.43,0,20.43,2.61,4.35,1.74,2.61,0.87,0.43,5.65,3.04,1.3,0,1.3,0,0.43,0,0.43,0,0,13.04,3.48,6.09,3.91,3.04,3.48,0,0,0.43,0.43,0,0,0,0,5.65,5.22,0,0,0.43,0,0,0,0.43,0,0,11.74
1347,Larson,Representative,10-Oct-02,House,Iraq,0,D,1347,Larson,10,10,2,138,11.5,33.33,73.19,42.75,12.32,5.8,1.45,1.45,0,2.17,0.72,6.52,6.52,7.25,2.9,2.9,4.35,0,1.45,9.42,5.8,1.45,3.62,0.72,0,14.49,0,0,5.07,2.9,2.9,0,0,0,0,15.22,2.9,2.17,0.72,0,0.72,0,7.97,1.45,4.35,0.72,2.9,0.72,2.17,1.45,0,0,0.72,11.59,2.9,7.25,2.9,1.45,3.62,0.72,0.72,0,0.72,0,0,0,0,8.7,7.97,0,0,0,0,0,0,0.72,0,0,17.39
1406,Markey,Representative,10-Oct-02,House,Iraq,1,D,1406,Markey,10,10,2,1121,20.02,34.17,71.81,45.14,9.63,5.26,0.45,2.23,0,2.5,0.09,4.37,8.3,9.01,5.71,1.34,6.07,0.98,1.78,12.31,5.62,1.07,1.87,0.36,0,7.58,0.45,0.27,0.36,4.82,1.34,3.48,0.18,2.23,0.54,15.43,1.96,2.94,1.52,1.34,0.89,0.89,5.44,1.78,1.07,0.09,0.8,0.18,0.36,0.09,0.18,0.09,0,11.69,1.87,5.8,3.84,5.44,4.73,0.09,0.36,0.54,0.09,0.09,0.09,0.09,0.09,5.62,5.44,0,0.09,0,0,0.8,0,2.23,0,0,14.18
1407,Tauscher,Representative,10-Oct-02,House,Iraq,1,D,1407,Tauscher,10,10,2,206,14.71,34.47,72.82,39.32,9.22,6.8,3.88,2.91,0,0,0,2.43,8.25,6.31,3.88,0,5.34,0.49,1.46,13.59,3.88,0,0.97,0,0,10.68,0,0.97,4.37,9.71,5.34,3.88,0,3.4,0,13.59,1.94,1.94,0.97,0.97,1.94,1.94,2.91,1.46,0.97,0,0.97,0,0,0,0,0,0,9.22,1.94,5.83,0.97,2.91,3.4,0,0,0.49,0,0.49,0,0,0,7.77,3.4,0,0,0,0,0,0,2.91,1.46,0,16.99
1408,Clyburn,Representative,10-Oct-02,House,Iraq,0,D,1408,Clyburn,10,10,2,235,14.69,30.64,76.6,47.23,13.19,7.23,2.13,3.83,0,1.28,0,5.96,3.83,9.79,6.81,0.85,6.81,1.7,2.55,12.77,3.4,3.83,2.13,0,0,11.06,0,0,2.55,4.68,1.7,2.98,1.7,1.28,0.43,16.6,2.13,1.7,1.7,0.85,1.28,1.28,4.68,3.83,1.7,0,1.28,0,1.28,1.28,0,0,0,14.89,3.4,6.81,3.4,2.13,2.55,0,0.43,0,0,0,0.43,0,0,7.66,3.83,0,0,0,0,0,0,0.43,0,0,11.91
1409,LevinS,Representative,10-Oct-02,House,Iraq,0,D,1409,Levin,10,10,2,582,18.19,30.41,76.29,49.66,7.9,2.75,0.34,2.41,0,0,0,5.15,11.34,9.62,7.56,0.86,6.19,2.06,2.41,12.03,4.81,1.2,2.23,0.86,0,5.33,0,0,1.37,3.95,1.2,2.75,0.52,1.37,0.86,17.18,2.58,3.44,1.72,1.72,1.55,0.86,3.78,2.92,2.41,0,2.41,0,0,0,0,0,0,13.92,4.3,6.53,2.75,3.09,4.47,0,0.17,0.17,0,0.52,0,0,0,9.11,4.98,0,0,0.34,0,0.17,0,2.75,0.17,0,17.7
1410,Pelosi,Representative,10-Oct-02,House,Iraq,0,D,1410,Pelosi,10,10,2,1175,16.32,28.26,77.96,48.6,13.62,9.11,1.53,5.19,0,1.53,0.85,4.51,6.98,11.06,7.74,1.7,6.72,0.77,2.64,12.85,4.17,1.28,1.28,0.51,0,12,0,0.09,1.87,8,3.15,4.85,1.28,2.98,0.26,14.13,1.28,1.62,1.45,1.96,1.45,1.45,4.09,2.38,1.28,0.09,1.02,0.17,0.6,0.34,0.17,0.09,0,11.06,1.53,5.79,3.49,2.98,2.72,0.34,0.17,2.47,0.09,0.77,0.17,0,0.09,6.3,6.13,0.17,0,0.26,0,0.09,0,1.45,0,0.17,14.55
1411,Graham,Representative,10-Oct-02,House,Iraq,1,R,1411,Graham,10,10,2,533,12.11,29.08,81.8,50.47,12.95,7.13,1.88,2.44,0,2.25,0.56,5.82,9.19,13.7,9.57,0.75,8.44,2.44,2.25,8.44,4.69,1.88,1.69,0.38,0,10.69,0,0.19,2.06,6.94,3.19,3.75,0.19,0.75,1.5,18.01,3.38,2.25,3,0.75,1.5,0.38,4.5,2.81,2.81,0.75,1.88,0.19,0.94,0.38,0.56,0,0,8.26,2.63,3.75,1.69,5.07,6.57,0.38,0.56,0,0.19,0,0.38,0,0,11.26,7.13,0,0.19,0,0,0.56,0,0,0.38,0.19,20.08
1412,Holt,Representative,10-Oct-02,House,Iraq,0,D,1412,Holt,10,10,2,1752,19.91,33.9,73.23,45.95,11.19,7.25,2.4,3.42,0,1.2,0.23,3.94,8.11,9.93,6.79,0.8,5.19,2.68,1.83,11.07,4.62,0.97,1.94,0.63,0.11,7.71,0,0.29,0.97,6.79,2.74,3.82,0.4,2.63,0.51,18.95,2.68,2.57,2.8,2.63,1.43,1.71,5.59,2.05,0.46,0,0.17,0.29,0.51,0.11,0.29,0,0.11,11.07,2.23,5.76,2.74,3.6,3.48,0.11,0.11,0.63,0.11,0.34,0.06,0,0,5.76,5.31,0.23,0.11,1.26,0,0.46,0,2.11,0,0,15.24
1413,Conyers,Representative,10-Oct-02,House,Iraq,0,D,1413,Conyers,10,10,2,295,26.82,35.59,72.88,44.41,6.1,2.37,0.68,1.36,0,0.34,0,3.73,12.2,9.49,5.42,0.34,7.12,1.02,1.36,12.54,4.75,1.36,2.03,0,0,4.07,0,0,0.34,7.8,3.73,4.07,0,3.73,0,20.34,3.73,6.1,1.69,3.05,1.36,1.69,2.03,3.05,0.34,0,0.34,0,0.68,0.34,0.34,0,0,8.47,1.69,4.07,2.71,2.37,4.07,0,0,0,0,1.02,0,0,0,4.41,5.08,0,0.34,0,0,0,0,0.68,0,0,10.51
1414,Capuano,Representative,10-Oct-02,House,Iraq,0,D,1414,Capuano,10,10,2,117,14.62,40.17,68.38,39.32,8.55,4.27,4.27,0,0,0,0,4.27,5.98,9.4,5.98,0,6.84,1.71,2.56,10.26,3.42,1.71,1.71,0,0,3.42,0,0,1.71,6.84,3.42,3.42,0,3.42,0,14.53,6.84,1.71,0.85,0.85,0.85,1.71,0.85,2.56,0.85,0,0.85,0,0,0,0,0,0,6.84,0.85,3.42,2.56,6.84,6.84,0,0,1.71,0,1.71,0,0,0,8.55,5.13,0,0,0,0,0,0,0,0,0,13.68
1415,Waxman,Representative,10-Oct-02,House,Iraq,1,D,1415,Waxman,10,10,2,1699,20.23,29.08,75.4,49.5,11.36,6.59,1.35,2.18,0,2.24,0.82,4.77,7.77,10.65,7.47,1.65,7,0.71,2.06,12.65,6.12,1.06,2.3,0.94,0,8.36,0.12,0.18,1,6.59,2.65,3.94,0.94,2.12,0.41,16.42,2.41,2.35,1.06,2.12,1.35,0.71,6.24,1.59,0.65,0.18,0.35,0,0.24,0.12,0.06,0,0.06,11.12,1.18,6,3.53,2.65,3.94,0.18,0.41,0.35,0.18,0.53,0.06,0.06,0,5.83,5.18,0.06,0.24,0,0,0.18,0,1.41,0,0.06,12.95
1416,McGovern,Representative,10-Oct-02,House,Iraq,0,D,1416,McGovern,10,10,2,191,15.92,34.55,71.73,43.46,10.47,4.71,2.62,1.57,0,0.52,0,5.76,10.99,8.9,4.71,0.52,6.28,1.57,1.05,10.47,4.19,0.52,1.57,0.52,0,6.28,0,0.52,1.57,6.28,4.71,1.57,0,1.57,0,17.28,2.62,2.62,3.14,1.57,2.09,2.09,3.14,1.05,1.05,0,0.52,0.52,0.52,0,0.52,0,0,9.95,2.09,5.76,1.57,4.19,5.24,0.52,0.52,0.52,0,0,0,0,0,7.85,4.19,0,0,0,0,1.57,0,0.52,0,0,14.14
1417,Matsui,Representative,10-Oct-02,House,Iraq,0,D,1417,Matsui,10,10,2,450,18,29.33,72.89,49.78,10.67,3.78,0.67,2.89,0,0.22,0,6.89,8.89,7.78,6.44,0.44,4.89,1.78,2.22,14.67,4.89,2,1.56,0.22,0,6.44,0,0,1.33,5.78,2.22,3.56,0,2.22,0.67,18.22,2.44,2,1.33,1.11,1.78,2,6.44,2.67,0.67,0.22,0.44,0,0.22,0,0,0,0.22,11.11,1.11,6,3.78,2.44,2.22,0,0,0.22,0.22,0.89,0.22,0,0,6.67,5.33,0,0,0,0,0,0,0.67,0.22,0,13.11
1418,Ehlers,Representative,10-Oct-02,House,Iraq,1,R,1418,Ehlers,10,10,2,683,15.18,31.92,71.89,46.56,9.66,7.47,2.93,1.9,0,2.34,0.29,2.2,8.05,8.64,6.15,1.46,3.95,2.2,3.07,12.01,6.59,1.02,2.05,0.88,0,7.47,0,0,1.17,6.73,2.78,3.95,0.29,2.2,0.59,15.81,2.49,2.05,1.61,1.9,1.02,1.46,4.98,1.9,1.17,0.29,0.59,0,0.73,0.29,0.29,0,0.15,8.64,1.61,3.66,3.51,3.07,3.51,0,0,0.15,0.15,0.73,0,0,0.15,7.17,4.83,0,0,0.44,0,0.44,0,2.2,0,0,15.08
1419,Rangel,Representative,10-Oct-02,House,Iraq,0,D,1419,Rangel,10,10,2,293,22.54,23.89,78.16,53.92,14.33,10.24,5.8,1.71,0,0.34,2.39,4.1,4.78,11.95,7.51,6.48,3.07,1.37,1.71,12.29,6.83,2.73,3.75,0.68,0,9.56,0,0,1.71,4.78,0.68,4.1,0,3.75,0,17.75,2.39,2.05,0.68,1.71,2.05,0.68,5.46,3.41,1.02,0.34,0.68,0,0,0,0,0,0,12.29,2.05,6.14,4.1,2.39,1.02,0,0.34,0,0.34,1.02,0,0,0.34,4.44,7.51,0,0,0.34,0,0,0,0.34,0,0,12.63
1420,Gillmor,Representative,10-Oct-02,House,Iraq,1,R,1420,Gillmor,10,10,2,298,22.92,35.57,75.5,41.28,11.41,5.7,2.35,2.68,0,0.67,0,5.7,7.05,8.05,5.03,1.34,5.03,0.67,0.34,12.42,4.36,0.67,1.01,0,0,6.71,0,0.34,0.67,8.39,4.36,4.03,0,3.02,0.67,18.12,2.01,4.03,0.34,1.01,2.01,3.36,5.37,1.01,0.67,0,0.34,0.34,0.67,0.67,0,0,0,12.08,3.69,5.03,3.02,6.71,4.03,0,0.34,0,0.34,0.67,0,0,0,5.37,3.36,0,0.34,0,0,0.34,0,3.02,0,0,12.42
1421,Cubin,Representative,10-Oct-02,House,Iraq,1,R,1421,Cubin,10,10,2,383,12.77,28.98,75.2,44.65,13.05,8.62,2.35,2.87,0,2.35,1.04,4.44,6.27,11.75,6.01,2.35,7.31,1.83,1.83,10.97,4.44,1.31,1.04,0.78,0,12.27,0.78,0.26,2.61,9.92,5.48,4.44,0.78,2.61,0.52,16.71,3.13,1.04,2.35,1.57,0.52,1.31,4.96,2.61,1.31,0.26,0.78,0.26,0.26,0,0.26,0,0,9.4,1.04,4.44,3.66,2.09,3.66,0.26,0,0.26,0.78,0.78,0,0,0,7.05,5.22,0.26,0,1.31,0,0,0,1.04,0,0,14.88
1422,Berman,Representative,10-Oct-02,House,Iraq,1,D,1422,Berman,10,10,2,465,16.03,27.1,75.27,46.67,9.89,6.24,1.29,3.44,0,0.43,1.08,3.66,9.46,12.26,7.53,2.37,7.1,0.65,1.72,11.18,4.52,0.65,1.51,1.29,0,9.03,0,0.43,1.72,8.6,3.44,5.16,0.86,3.23,0.86,14.62,1.51,1.94,1.29,0.86,0.43,1.08,5.81,1.72,1.51,0.43,0.43,0.43,0.22,0.22,0,0,0,12.26,1.94,5.16,4.3,3.87,1.72,0.65,0.22,1.29,0,0.65,0.22,0.22,0,6.24,6.02,0,0,0.65,0,0.22,0,1.08,0.22,0.43,15.05
1423,WattsOK,Representative,10-Oct-02,House,Iraq,1,R,1423,WattsOK,10,10,2,681,15.48,31.28,73.13,43.47,9.84,6.31,2.35,1.76,0.15,1.47,0.59,3.52,5.73,12.92,7.64,2.2,7.34,1.76,2.5,10.72,4.99,0.88,2.06,0.73,0,8.37,0.44,0.44,1.03,8.66,4.11,4.55,0.15,3.52,0.15,15.27,1.91,2.06,1.91,2.06,1.91,0.73,4.55,1.91,1.62,0.15,1.47,0,0.29,0,0.15,0.15,0,10.28,1.32,5.29,3.38,3.08,3.08,0.59,0.29,0.29,0.44,0.88,0,0.15,0.15,6.75,7.05,0,0.15,0.15,0,0.44,0,1.76,0,0,16.3
1424,Doggett,Representative,10-Oct-02,House,Iraq,0,D,1424,Doggett,10,10,2,243,24.3,35.8,74.9,45.68,9.88,6.17,0,4.94,0.41,0.82,0,3.7,5.76,5.76,4.12,0.41,2.06,2.06,1.23,13.17,5.35,2.06,4.53,1.65,0,11.52,0.82,0,0.82,5.35,2.88,2.47,1.23,0.82,0.82,21.81,5.35,2.47,1.65,2.47,2.06,1.23,4.94,2.47,2.06,0.41,1.65,0,0.82,0.82,0,0,0,11.11,2.06,3.7,5.35,2.06,4.12,0.82,0.82,0.41,0.41,0.82,0,0,0,3.7,6.58,0.82,0,0.41,0,0.82,0,4.94,0,0,17.28
1425,Hunter,Representative,10-Oct-02,House,Iraq,1,R,1425,Hunter,10,10,2,175,15.91,26.86,72.57,50.86,9.14,5.71,0.57,4,0,1.14,0,3.43,2.86,22.29,12.57,6.86,7.43,1.71,4.57,16.57,4,0,1.14,1.14,0,7.43,0,0,1.14,2.29,1.14,1.14,0,0.57,0,14.29,2.29,0.57,1.71,0,1.14,1.71,6.86,0,1.14,0.57,0.57,0,0,0,0,0,0,16,2.29,7.43,5.71,2.86,1.14,0,0.57,0,0,0,0,0,0,6.29,9.14,0,0,0,0,0,0,0,0,0,15.43
1426,Frost,Representative,10-Oct-02,House,Iraq,1,D,1426,Frost,10,10,2,475,14.84,33.47,77.26,44.84,10.32,6.11,2.53,2.32,0,1.26,0,4.21,8.21,8.84,5.05,0.84,6.32,1.05,1.05,13.05,4.84,0.42,2.74,0.42,0,10.74,0,0.63,2.32,7.37,4.84,2.53,0.21,1.26,0.42,16.63,1.89,2.95,2.11,1.89,2.53,0.84,4.21,1.68,1.68,0.21,1.47,0,0.21,0.21,0,0,0,10.74,1.47,6.32,2.53,5.47,5.47,0.21,0.42,0.21,0.21,0.21,0,0,0,7.16,5.47,0,0,0,0,0,0,0.84,0.21,0,13.89
1427,Kucinich,Representative,10-Oct-02,House,Iraq,0,D,1427,Kucinich,10,10,2,896,17.23,30.02,77.12,46.32,11.83,6.03,0.78,3.24,0.22,0.22,1.56,5.8,6.7,12.39,7.48,2.12,7.48,0.78,1.23,14.4,3.12,1.12,1.45,0.11,0,11.16,0,0.11,2.79,6.25,3.35,2.9,0.67,1.45,0.56,14.84,2.9,2.9,1.34,0.56,0.78,1.56,3.91,1.67,1.45,0.22,1.12,0,0.45,0.22,0,0.22,0,10.49,1.56,7.25,1.67,4.13,3.12,0.22,0.33,1.56,1.12,0.56,0,0,0,5.92,5.69,0.11,0.56,0.45,0,0.22,0,0.56,0,0.11,13.62
1428,Thune,Representative,10-Oct-02,House,Iraq,1,R,1428,Thune,10,10,2,410,14.64,29.27,79.02,48.78,13.41,9.02,2.44,5.85,0,0.73,0,4.39,8.54,11.46,8.29,1.22,6.1,3.17,1.95,11.95,4.63,1.22,1.22,0,0,10.73,0,0.24,2.68,5.61,3.66,1.95,0.24,0.98,0.24,16.59,2.44,1.71,2.93,1.22,1.71,2.2,5.37,0.98,1.95,0.49,1.46,0,0.73,0.49,0,0,0.24,10.98,0.98,5.85,4.15,3.66,3.66,0,0.24,0,0.24,0.24,0.49,0,0,7.07,7.07,0,0,0,0,0.24,0,0,0,0,14.39
